,0,1,2
586,1974,05/21/74,"['Me And My Uncle', 'Brown-Eyed Women', 'Beat It On Down The Line', 'Deal', 'Mexicali Blues', 'It Must Have Been The Roses', 'The Race Is On', 'Scarlet Begonias', 'El Paso', 'Row Jimmy', 'Money Money', 'Ship Of Fools', 'WRS Prelude', 'WRS Part 1', 'Let It Grow', 'China Doll', ""Playin' In The Band"", 'U.S. Blues', 'Big River', 'Stella Blue', 'Around And Around', 'Eyes Of The World', 'Wharf Rat', 'Sugar Magnolia', 'Johnny B. Goode']"
587,1974,05/25/74,"['U.S. Blues', 'Mexicali Blues', 'Deal', 'Jack Straw', 'Scarlet Begonias', 'Beat It On Down The Line', 'Brown-Eyed Women', 'Me And My Uncle', 'Sugaree', 'El Paso', 'China Cat Sunflower', 'I Know You Rider', 'Around And Around', 'Promised Land', 'Ship Of Fools', 'Big River', 'Tennessee Jed', ""Truckin'"", 'Let It Grow', 'Wharf Rat', 'Sugar Magnolia', ""Goin' Down The Road Feeling Bad"", 'One More Saturday Night', 'Casey Jones']"
588,1974,06/08/74,"['Promised Land', 'Brown-Eyed Women', 'Me And Bobby McGee', 'Scarlet Begonias', 'Mexicali Blues', 'It Must Have Been The Roses', 'Me And My Uncle', 'Tennessee Jed', 'Greatest Story Ever Told', 'China Cat Sunflower', 'I Know You Rider', 'Around And Around', 'U.S. Blues', 'Big River', 'Ship Of Fools', ""Playin' In The Band"", 'Wharf Rat', ""Playin' In The Band"", 'Eyes Of The World', 'Sugar Magnolia', 'Casey Jones', 'One More Saturday Night']"
589,1974,06/16/74,"['Bertha', 'Mexicali Blues', 'Row Jimmy', 'Beat It On Down The Line', 'Scarlet Begonias', 'Black Throated Wind', 'Sugaree', 'El Paso', 'It Must Have Been The Roses', 'Jack Straw', 'China Cat Sunflower', 'I Know You Rider', 'Around And Around', 'Ship Of Fools', 'U.S. Blues', 'The Race Is On', 'Eyes Of The World', 'Big River', ""Playin' In The Band"", 'Tennessee Jed', 'Me And My Uncle', 'Deal', 'Greatest Story Ever Told', ""Truckin'"", ""Nobody's Fault But Mine Jam"", 'Wharf Rat', ""Goin' Down The Road Feeling Bad"", 'Casey Jones']"
590,1974,06/18/74,"['Promised Land', 'It Must Have Been The Roses', 'Black Throated Wind', 'Ramble On Rose', 'Beat It On Down The Line', 'Loser', 'Mexicali Blues', 'Eyes Of The World', 'China Doll', 'Around And Around', 'Loose Lucy', 'El Paso', 'Row Jimmy', 'WRS Prelude', 'WRS Part 1', 'Let It Grow', 'The Other One', ""It's A Sin"", 'Stella Blue', 'Big River', 'Tennessee Jed', 'Sugar Magnolia', 'Morning Dew']"
591,1974,06/20/74,"['U.S. Blues', 'Beat It On Down The Line', 'Brown-Eyed Women', 'Mexicali Blues', 'It Must Have Been The Roses', 'Jack Straw', 'Me And My Uncle', 'To Lay Me Down', 'El Paso', 'China Cat Sunflower', 'I Know You Rider', 'Around And Around', 'Big River', 'Ship Of Fools', ""Truckin'"", 'Eyes Of The World', 'Slipknot!', 'China Doll', 'One More Saturday Night']"
592,1974,06/22/74,"['Promised Land', 'Bertha', 'Greatest Story Ever Told', 'Deal', 'Me And Bobby McGee', 'Scarlet Begonias', 'Jack Straw', 'Loose Lucy', 'Mexicali Blues', 'Sugaree', 'The Race Is On', 'It Must Have Been The Roses', ""Playin' In The Band"", 'China Cat Sunflower', 'I Know You Rider', 'Me And My Uncle', 'Ship Of Fools', 'El Paso', 'Eyes Of The World', 'Wharf Rat', 'Sugar Magnolia', 'Johnny B. Goode']"
593,1974,06/23/74,"['Ramble On Rose', 'Black Throated Wind', 'Mississippi Half-Step', 'Beat It On Down The Line', 'Row Jimmy', 'Jack Straw', 'Let It Rock', 'Cumberland Blues', 'El Paso', 'To Lay Me Down', 'WRS Prelude', 'WRS Part 1', 'Let It Grow', 'China Doll', 'Ship Of Fools', 'Big River', 'Black Peter', 'Around And Around', 'Dark Star', 'Spanish Jam', 'U.S. Blues', ""Uncle John's Band"", 'One More Saturday Night', 'Casey Jones']"
594,1974,06/26/74,"['Big River', 'Brown-Eyed Women', 'Beat It On Down The Line', 'Scarlet Begonias', 'Black Throated Wind', 'Row Jimmy', 'Mexicali Blues', 'Deal', 'The Race Is On', 'Mississippi Half-Step', 'El Paso', 'Ship Of Fools', 'WRS Prelude', 'WRS Part 1', 'Let It Grow', 'It Must Have Been The Roses', 'U.S. Blues', 'Me And My Uncle', 'Jam', 'China Cat Sunflower', 'I Know You Rider', ""Truckin'"", 'The Other One Jam', 'Spanish Jam', 'Wharf Rat', 'Sugar Magnolia', 'Eyes Of The World']"
595,1974,06/28/74,"['Mississippi Half-Step', 'It Must Have Been The Roses', 'Jack Straw', 'Beat It On Down The Line', 'Deal', 'Mexicali Blues', 'Tennessee Jed', 'Me And Bobby McGee', 'Loose Lucy', 'El Paso', 'Sugaree', 'Around And Around', 'Sugar Magnolia', 'Scarlet Begonias', 'Big River', 'To Lay Me Down', 'Me And My Uncle', 'Row Jimmy', 'WRS Prelude', 'WRS Part 1', 'Let It Grow', 'Heaven Help Jam', 'U.S. Blues', 'Promised Land', ""Goin' Down The Road Feeling Bad"", 'Sunshine Daydream', 'Ship Of Fools']"
596,1974,06/30/74,"[""Don't Ease Me In"", 'Black Throated Wind', 'Peggy-O', 'Jack Straw', 'Loser', 'Greatest Story Ever Told', 'Cumberland Blues', 'Dire Wolf', ""Playin' In The Band"", ""Uncle John's Band"", ""Playin' In The Band"", 'China Cat Sunflower', 'I Know You Rider', 'Big River', 'Scarlet Begonias', 'El Paso', 'U.S. Blues', ""Truckin'"", 'Eyes Of The World', 'Stella Blue', 'Not Fade Away', ""Goin' Down The Road Feeling Bad"", 'One More Saturday Night']"
597,1974,07/19/74,"['Bertha', 'Mexicali Blues', 'Deal', 'Beat It On Down The Line', 'Row Jimmy', 'Me And Bobby McGee', 'Scarlet Begonias', 'El Paso', 'Tennessee Jed', ""Playin' In The Band"", 'Brown-Eyed Women', 'Me And My Uncle', 'It Must Have Been The Roses', 'Jack Straw', ""He's Gone"", 'U.S. Blues', 'WRS Prelude', 'WRS Part 1', 'Let It Grow', 'Spanish Jam', 'Eyes Of The World', 'China Doll', 'One More Saturday Night']"
598,1974,07/21/74,"['Promised Land', 'Tennessee Jed', 'Me And My Uncle', 'Sugaree', 'Jack Straw', 'Mississippi Half-Step', 'It Must Have Been The Roses', 'El Paso', 'Scarlet Begonias', 'Around And Around', 'China Cat Sunflower', 'I Know You Rider', 'Big River', 'Row Jimmy', ""Playin' In The Band"", 'Wharf Rat', ""Truckin'"", ""Nobody's Jam"", ""Playin' In The Band"", 'Ship Of Fools', 'Sugar Magnolia', 'U.S. Blues']"
599,1974,07/25/74,"['Me And My Uncle', 'Loose Lucy', 'Black Throated Wind', 'Loser', 'Beat It On Down The Line', 'Sugaree', 'Mexicali Blues', 'Brown-Eyed Women', 'El Paso', 'Row Jimmy', 'WRS Prelude', 'WRS Part 1', 'Let It Grow', 'Around And Around', 'Scarlet Begonias', 'Big River', 'It Must Have Been The Roses', 'Jack Straw', 'Dark Star', 'Stella Blue', 'Johnny B. Goode', ""Uncle John's Band"", 'U.S. Blues', 'One More Saturday Night', 'Ship Of Fools']"
600,1974,07/27/74,"['Bertha', 'Mexicali Blues', 'Row Jimmy', 'Jack Straw', 'Mississippi Half-Step', 'It Must Have Been The Roses', 'Me And Bobby McGee', 'Tennessee Jed', ""Playin' In The Band"", 'China Cat Sunflower', 'I Know You Rider', 'Me And My Uncle', 'Ramble On Rose', 'Big River', 'U.S. Blues', 'Promised Land', 'Brokedown Palace', 'Not Fade Away', ""Goin' Down The Road Feeling Bad"", 'Johnny B. Goode', 'Eyes Of The World']"
601,1974,07/29/74,"['Promised Land', 'Sugaree', 'Black Throated Wind', 'It Must Have Been The Roses', 'Cumberland Blues', 'Scarlet Begonias', 'Jack Straw', 'Deal', 'El Paso', 'To Lay Me Down', 'WRS Prelude', 'WRS Part 1', 'Let It Grow', ""He's Gone"", ""Truckin'"", ""Nobody's Fault But Mine"", 'The Other One', 'Wharf Rat', 'Spanish Jam', 'Around And Around', 'Peggy-O', 'U.S. Blues', 'Sugar Magnolia', 'Casey Jones']"
602,1974,07/31/74,"['Scarlet Begonias', 'Me And My Uncle', 'Brown-Eyed Women', 'Beat It On Down The Line', 'Mississippi Half-Step', 'It Must Have Been The Roses', 'Mexicali Blues', 'Row Jimmy', 'Jack Straw', 'China Cat Sunflower', 'I Know You Rider', 'Around And Around', 'Bertha', 'Big River', 'Eyes Of The World', 'China Doll', 'Promised Land', 'Ship Of Fools', 'WRS Prelude', 'WRS Part 1', 'Let It Grow', 'El Paso', 'Ramble On Rose', 'Greatest Story Ever Told', 'To Lay Me Down', ""Truckin'"", 'Heaven Help Jam', 'Spanish Jam', 'Wharf Rat', 'U.S. Blues', 'One More Saturday Night', ""Uncle John's Band""]"
603,1974,08/04/74,"['Bertha', 'Mexicali Blues', 'Scarlet Begonias', 'Black Throated Wind', 'Deal', 'Beat It On Down The Line', 'Peggy-O', 'Jack Straw', 'Loser', 'El Paso', 'Row Jimmy', ""Playin' In The Band"", 'Ship Of Fools', 'Big River', 'Loose Lucy', 'Me And My Uncle', 'It Must Have Been The Roses', 'WRS Prelude', 'WRS Part 1', 'Let It Grow', 'Wharf Rat', 'U.S. Blues', 'Sugar Magnolia', 'Casey Jones']"
604,1974,08/05/74,"['Promised Land', 'Brown-Eyed Women', 'Beat It On Down The Line', 'Dire Wolf', 'Me And Bobby McGee', 'Tennessee Jed', 'Jack Straw', 'Deal', 'El Paso', 'China Cat Sunflower', 'I Know You Rider', 'Around And Around', 'Mississippi Half-Step', 'It Must Have Been The Roses', 'Big River', 'Ramble On Rose', 'Me And My Uncle', 'Scarlet Begonias', ""He's Gone"", ""Truckin'"", 'Stella Blue', 'One More Saturday Night', 'U.S. Blues']"
605,1974,08/06/74,"['Bertha', 'Mexicali Blues', ""Don't Ease Me In"", 'Beat It On Down The Line', 'Sugaree', 'Jack Straw', 'Eyes Of The World', 'Promised Land', 'Deal', ""Playin' In The Band"", 'Scarlet Begonias', ""Playin' In The Band"", ""Uncle John's Band"", 'Black Peter', 'El Paso', 'Loose Lucy', 'Big River', 'Ship Of Fools', 'Me And My Uncle', 'Row Jimmy', 'Sugar Magnolia', ""He's Gone"", ""Truckin'"", 'Spanish Jam', 'The Other One', ""Goin' Down The Road Feeling Bad"", 'Sunshine Daydream', 'U.S. Blues']"
606,1974,09/09/74,"['Bertha', 'Promised Land', 'It Must Have Been The Roses', 'Jack Straw', 'Scarlet Begonias', 'Mexicali Blues', 'Row Jimmy', ""Playin' In The Band"", 'Deal', 'El Paso', 'Ship Of Fools', 'Tennessee Jed', ""Truckin'"", 'Wharf Rat', ""Uncle John's Band"", 'Johnny B. Goode', 'U.S. Blues', 'One More Saturday Night']"
607,1974,09/10/74,"['Around And Around', 'Mississippi Half-Step', 'Beat It On Down The Line', 'Peggy-O', 'Tennessee Jed', 'Black Throated Wind', 'China Cat Sunflower', 'I Know You Rider', 'Loser', 'Black Peter', 'WRS Prelude', 'WRS Part 1', 'Let It Grow', 'Stella Blue', 'Me And My Uncle', 'Dire Wolf', 'Not Fade Away', 'Ramble On Rose', 'Big River', 'Dark Star', 'Morning Dew', 'Sugar Magnolia', 'U.S. Blues']"
608,1974,09/11/74,"['Scarlet Begonias', 'Mexicali Blues', 'Brown-Eyed Women', 'Beat It On Down The Line', 'Sugaree', 'Jack Straw', 'Row Jimmy', 'Me And Bobby McGee', 'Tennessee Jed', 'It Must Have Been The Roses', ""Playin' In The Band"", 'Seastones', 'Jam', 'Eyes Of The World', 'Jam', 'Space', 'Jam', 'Wharf Rat', 'Space', 'Around And Around', 'Ship Of Fools', ""Goin' Down The Road Feeling Bad"", 'Sugar Magnolia', 'U.S. Blues']"
609,1974,09/14/74,"['Bertha', 'Me And My Uncle', 'Deal', 'Jack Straw', 'Scarlet Begonias', 'Promised Land', 'Loser', 'El Paso', 'Row Jimmy', 'WRS Prelude', 'WRS Part 1', 'Let It Grow', 'Tennessee Jed', 'Around And Around', 'Big River', 'Sugaree', 'Mexicali Blues', 'Mississippi Half-Step', 'It Must Have Been The Roses', ""Truckin'"", 'Wharf Rat', 'Sugar Magnolia', 'Eyes Of The World', 'One More Saturday Night', 'U.S. Blues']"
610,1974,09/18/74,"[""Uncle John's Band"", 'Jack Straw', 'Friend Of The Devil', 'Black Throated Wind', 'Scarlet Begonias', 'Mexicali Blues', 'Row Jimmy', 'Beat It On Down The Line', 'Deal', 'The Race Is On', 'To Lay Me Down', ""Playin' In The Band"", 'Loose Lucy', 'Big River', 'Peggy-O', 'Me And My Uncle', 'Eyes Of The World', 'China Doll', ""He's Gone"", ""Truckin'"", 'Drums', 'Caution (Do Not Stop On Tracks) Jam', 'Ship Of Fools', 'Johnny B. Goode', 'U.S. Blues']"
611,1974,09/20/74,"['Cumberland Blues', 'Jack Straw', 'It Must Have Been The Roses', 'Beat It On Down The Line', 'Scarlet Begonias', 'Black Throated Wind', 'Friend Of The Devil', 'El Paso', 'Row Jimmy', 'WRS Prelude', 'WRS Part 1', 'Let It Grow', 'Stella Blue', 'Around And Around', 'China Cat Sunflower', 'I Know You Rider', 'Big River', 'Brown-Eyed Women', 'Greatest Story Ever Told', 'Brokedown Palace', ""Truckin'"", 'Eyes Of The World', 'Not Fade Away', ""Goin' Down The Road Feeling Bad"", 'One More Saturday Night', 'U.S. Blues']"
612,1974,09/21/74,"['Bertha', 'Mexicali Blues', 'Sugaree', 'Promised Land', 'Peggy-O', 'Me And My Uncle', 'Eyes Of The World', 'China Doll', ""Playin' In The Band"", 'Row Jimmy', 'Big River', 'Ship Of Fools', ""Uncle John's Band"", 'Around And Around', 'Morning Dew', 'Sugar Magnolia', 'Casey Jones']"
613,1974,10/16/74,"['Bertha', 'Jack Straw', 'Deal', 'Mexicali Blues', 'It Must Have Been The Roses', 'Beat It On Down The Line', 'Scarlet Begonias', 'Me And Bobby McGee', 'Tennessee Jed', 'Cumberland Blues', ""Playin' In The Band"", 'Set 2:Space', 'Wharf Rat', 'Space', 'Eyes Of The World', 'Big River', 'Ship Of Fools', ""Truckin'"", ""Goin' Down The Road Feeling Bad"", ""Uncle John's Band"", 'Johnny B. Goode', 'U.S. Blues']"
614,1974,10/17/74,"['Promised Land', 'Mississippi Half-Step', 'Black Throated Wind', 'Friend Of The Devil', 'Jack Straw', 'Loser', 'El Paso', 'China Cat Sunflower', 'I Know You Rider', 'Me And My Uncle', 'It Must Have Been The Roses', 'WRS Prelude', 'WRS Part 1', 'Let It Grow', 'Scarlet Begonias', 'Big River', 'Ramble On Rose', 'Mexicali Blues', ""He's Gone"", 'The Other One', 'Spanish Jam', 'Heaven Help Jam', 'The Other One', 'Stella Blue', 'Sugar Magnolia', 'Casey Jones', 'U.S. Blues']"
615,1974,10/18/74,"['Around And Around', 'Sugaree', 'Mexicali Blues', 'Peggy-O', 'Beat It On Down The Line', 'Brown-Eyed Women', 'Cumberland Blues', 'El Paso', 'Tennessee Jed', 'Jack Straw', 'Row Jimmy', 'WRS Prelude', 'WRS Part 1', 'Let It Grow', 'Dark Star', 'Drums', 'Dark Star', 'Morning Dew', 'Promised Land', 'Bertha', 'Greatest Story Ever Told', 'Ship Of Fools', 'Not Fade Away', ""Goin' Down The Road Feeling Bad"", 'One More Saturday Night', 'U.S. Blues']"
616,1974,10/19/74,"['Mississippi Half-Step', 'Me And My Uncle', 'Friend Of The Devil', 'Beat It On Down The Line', 'It Must Have Been The Roses', 'El Paso', 'Loose Lucy', 'Black Throated Wind', 'Scarlet Begonias', 'To Lay Me Down', 'Mama Tried', 'Eyes Of The World', 'China Doll', 'Big River', ""Uncle John's Band"", 'Big Railroad Blues', 'The Race Is On', 'Tomorrow Is Forever', 'Mexicali Blues', 'Dire Wolf', 'Sugar Magnolia', ""He's Gone"", ""Truckin'"", 'Caution (Do Not Stop On Tracks) Jam', 'Drums', ""Truckin'"", 'Black Peter', 'Sunshine Daydream', 'One More Saturday Night', 'U.S. Blues']"
617,1974,10/20/74,"['Cold Rain And Snow', 'Mama Tried', 'Deal', 'Beat It On Down The Line', 'Loser', 'Jack Straw', 'Tennessee Jed', 'El Paso', 'Brokedown Palace', 'China Cat Sunflower', 'I Know You Rider', 'Around And Around', ""Playin' In The Band"", 'Drums', 'Not Fade Away', 'Drums', 'The Other One', 'Wharf Rat', ""Playin' In The Band"", ""Good Lovin'"", 'It Must Have Been The Roses', 'Promised Land', 'Eyes Of The World', 'Stella Blue', 'Sugar Magnolia', 'Johnny B. Goode', 'Mississippi Half-Step', 'And We Bid You Goodnight']"
618,1975,03/23/75,"['Blues For Allah', 'Stronger Than Dirt', 'Drums', 'Stronger Than Dirt', 'Blues For Allah', 'Johnny B. Goode']"
619,1975,06/17/75,"['Crazy Fingers', 'Beat It On Down The Line', 'Deal', 'Big River', 'Peggy-O', 'Me And My Uncle', 'Help On The Way', 'Slipknot!', ""Franklin's Tower"", 'Blues For Allah', 'Drums', 'Stronger Than Dirt', 'Blues For Allah', 'Sugar Magnolia', 'U.S. Blues']"
620,1975,08/13/75,"['Help On The Way', 'Slipknot!', ""Franklin's Tower"", 'The Music Never Stopped', 'It Must Have Been The Roses', 'Eyes Of The World', 'Drums', 'Stronger Than Dirt', 'Around And Around', 'Sugaree', 'Big River', 'Crazy Fingers', 'Drums', 'The Other One', 'Sage And Spirit', ""Goin' Down The Road Feeling Bad"", 'U.S. Blues', 'Blues For Allah']"
621,1975,09/28/75,"['Help On The Way', 'Slipknot!', 'The Music Never Stopped', 'They Love Each Other', 'Beat It On Down The Line', ""Franklin's Tower"", 'Big River', 'It Must Have Been The Roses', ""Truckin'"", 'Jam', 'Drums', 'Stronger Than Dirt', 'Not Fade Away', ""Goin' Down The Road Feeling Bad"", 'One More Saturday Night']"
622,1976,06/03/76,"['Might As Well', 'Cassidy', 'Row Jimmy', 'Looks Like Rain', 'They Love Each Other', ""Lazy Lightnin'"", 'Supplication', 'Candyman', 'The Music Never Stopped', 'Scarlet Begonias', ""Dancin' In The Streets"", 'Samson And Delilah', 'Crazy Fingers', 'Wharf Rat', 'Let It Grow', 'Drums', 'It Must Have Been The Roses', 'Around And Around', 'Help On The Way', 'Slipknot!', ""Franklin's Tower"", 'One More Saturday Night', 'The Wheel']"
623,1976,06/04/76,"['Promised Land', 'Friend Of The Devil', 'Mama Tried', 'Sugaree', 'Cassidy', 'Candyman', 'Big River', 'Brown-Eyed Women', ""Lazy Lightnin'"", 'Supplication', 'Mission In The Rain', 'Looks Like Rain', 'Help On The Way', 'Slipknot!', ""Franklin's Tower"", ""Playin' In The Band"", 'Might As Well', 'Samson And Delilah', 'Cosmic Charlie', 'Let It Grow', 'Drums', 'Stella Blue', ""Dancin' In The Streets"", 'U.S. Blues', 'Johnny B. Goode']"
624,1976,06/09/76,"['Cold Rain And Snow', 'Cassidy', 'Scarlet Begonias', 'The Music Never Stopped', 'Crazy Fingers', 'Big River', 'They Love Each Other', 'Looks Like Rain', 'Ship Of Fools', 'Promised Land', 'St. Stephen', 'Eyes Of The World', 'Let It Grow', 'Drums', 'Brown-Eyed Women', ""Lazy Lightnin'"", 'Supplication', 'High Time', 'Samson And Delilah', 'It Must Have Been The Roses', ""Dancin' In The Streets"", 'Wharf Rat', 'Around And Around', ""Franklin's Tower""]"
625,1976,06/10/76,"['Promised Land', 'Sugaree', 'Cassidy', 'They Love Each Other', 'The Music Never Stopped', 'Brown-Eyed Women', ""Lazy Lightnin'"", 'Supplication', 'Row Jimmy', 'Big River', 'Mission In The Rain', 'Looks Like Rain', 'Might As Well', 'Samson And Delilah', 'Help On The Way', 'Slipknot!', ""Franklin's Tower"", 'Let It Grow', 'Drums', 'Friend Of The Devil', ""Playin' In The Band"", ""Dancin' In The Streets"", 'U.S. Blues']"
626,1976,06/11/76,"['Might As Well', 'Mama Tried', 'Tennessee Jed', 'Cassidy', 'Candyman', 'Big River', 'Scarlet Begonias', 'Looks Like Rain', 'It Must Have Been The Roses', ""Lazy Lightnin'"", 'Supplication', 'Brown-Eyed Women', 'Promised Land', 'St. Stephen', ""Dancin' In The Streets"", 'The Music Never Stopped', 'Ship Of Fools', 'Samson And Delilah', 'Sugaree', 'Sugar Magnolia', 'Eyes Of The World', 'Stella Blue', 'Sunshine Daydream', 'Johnny B. Goode']"
627,1976,06/12/76,"['Samson And Delilah', 'Row Jimmy', 'The Music Never Stopped', 'Brown-Eyed Women', 'Big River', 'Mission In The Rain', 'Looks Like Rain', 'Friend Of The Devil', ""Lazy Lightnin'"", 'Supplication', 'High Time', 'Promised Land', 'The Wheel', 'Cassidy', 'Tennessee Jed', 'Let It Grow', 'Drums', 'Wharf Rat', 'Comes A Time', ""Dancin' In The Streets"", 'Around And Around', 'Sugar Magnolia', 'U.S. Blues', 'Sunshine Daydream']"
628,1976,06/14/76,"['Cold Rain And Snow', 'Mama Tried', 'Row Jimmy', 'Cassidy', 'Brown-Eyed Women', 'Big River', 'Might As Well', ""Lazy Lightnin'"", 'Supplication', 'Tennessee Jed', ""Playin' In The Band"", 'The Wheel', 'Samson And Delilah', 'High Time', 'The Music Never Stopped', 'Crazy Fingers', ""Dancin' In The Streets"", 'Cosmic Charlie', 'Help On The Way', 'Slipknot!', ""Franklin's Tower"", 'Around And Around', 'U.S. Blues']"
629,1976,06/15/76,"['Promised Land', 'Sugaree', 'Cassidy', 'Candyman', 'The Music Never Stopped', 'It Must Have Been The Roses', 'Looks Like Rain', 'Tennessee Jed', 'Let It Grow', 'Might As Well', 'St. Stephen', 'Not Fade Away', 'Stella Blue', 'Samson And Delilah', 'Friend Of The Devil', ""Dancin' In The Streets"", 'The Wheel', 'Sugar Magnolia', 'Scarlet Begonias', 'Sunshine Daydream', 'Johnny B. Goode']"
630,1976,06/17/76,"['Cold Rain And Snow', 'Big River', 'They Love Each Other', 'Cassidy', 'Tennessee Jed', 'Looks Like Rain', 'Row Jimmy', 'The Music Never Stopped', 'Scarlet Begonias', 'Promised Land', 'Help On The Way', 'Slipknot!', ""Franklin's Tower"", ""Dancin' In The Streets"", 'Samson And Delilah', ""Lazy Lightnin'"", 'Supplication', 'Friend Of The Devil', 'Let It Grow', 'Drums', 'Let It Grow', 'Wharf Rat', 'Around And Around']"
631,1976,06/18/76,"['The Music Never Stopped', 'Sugaree', 'Mama Tried', 'Crazy Fingers', 'Big River', 'Brown-Eyed Women', 'Looks Like Rain', 'Row Jimmy', 'Cassidy', 'Mission In The Rain', 'Promised Land', 'Samson And Delilah', 'Tennessee Jed', 'St. Stephen', 'Not Fade Away', 'St. Stephen', 'Eyes Of The World', 'Drums', 'The Wheel', 'Sugar Magnolia', 'U.S. Blues']"
632,1976,06/19/76,"['Help On The Way', 'Slipknot!', ""Franklin's Tower"", 'The Music Never Stopped', 'Brown-Eyed Women', 'Cassidy', 'They Love Each Other', 'Looks Like Rain', 'Tennessee Jed', ""Playin' In The Band"", 'Might As Well', 'Samson And Delilah', 'High Time', 'Let It Grow', 'Drums', 'Let It Grow', ""Dancin' In The Streets"", 'Cosmic Charlie', 'Around And Around', ""Goin' Down The Road Feeling Bad"", 'One More Saturday Night', 'Not Fade Away']"
633,1976,06/21/76,"['The Music Never Stopped', 'Sugaree', 'Mama Tried', 'Brown-Eyed Women', 'Cassidy', 'Row Jimmy', 'Looks Like Rain', 'Scarlet Begonias', ""Lazy Lightnin'"", 'Supplication', 'Candyman', 'Promised Land', 'The Wheel', 'Samson And Delilah', 'Help On The Way', 'Slipknot!', ""Franklin's Tower"", 'It Must Have Been The Roses', ""Dancin' In The Streets"", 'Wharf Rat', 'Around And Around', 'Johnny B. Goode']"
